,endTime,artistName,trackName,msPlayed
726,2020-11-01 15:48,Naza,Joli bébé,178311
727,2020-11-01 15:51,Jean Sablon,Depuis que je suis à Paris,171266
728,2020-11-01 15:51,Ninho,Lettre à une femme,5837
729,2020-11-01 15:53,Ben Mazué,10 ans de nous,114517
730,2020-11-01 15:57,Louise Verneuil,Lumière noire,193685
731,2020-11-04 16:04,Carla Bruni,Le plus beau du quartier,208178
732,2020-11-04 16:07,Édith Piaf,La vie en rose,186973
733,2020-11-04 16:08,Édith Piaf,Hymne à l'amour - Live,1002
734,2020-11-04 16:08,Jacqueline François,Mademoiselle de Paris,3170
735,2020-11-04 16:12,Les Sœurs Etienne,C’est ça l’amour,190418
736,2020-11-04 16:14,Henri Salvador,Jardin d'hiver,142116
737,2020-11-04 16:16,Sacha Distel,La belle vie,123053
738,2020-11-04 16:16,Wejdene,Souvenir,16947
739,2020-11-04 16:20,Pierre Bachelet,Elle est d'ailleurs,7294
740,2020-11-04 16:20,Tino Rossi,Merci chérie,190093
741,2020-11-04 16:21,Maurice Chevalier,Paris sera toujours Paris,74709
742,2020-11-06 17:34,Charles Trenet,La mer,1408
743,2020-11-06 17:37,Charles Trenet,"Vous, Qui Passez Sans Me Voir",175978
744,2020-11-07 21:04,Charles Aznavour,La bohème,0
745,2020-11-07 21:07,Brigitte Bardot,Le soleil,195951
746,2020-11-07 21:10,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
747,2020-11-07 21:11,Louise Verneuil,À mort amant,7018
748,2020-11-07 21:11,Joe Dassin,Salut les amoureux - City of New Orleans,15195
749,2020-11-07 22:24,Louise Verneuil,À mort amant,359397
750,2020-11-07 22:27,Barbara Pravi,Je sers,199173
751,2020-11-07 22:30,Jean Sablon,Ces petites choses,190982
752,2020-11-07 22:33,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
753,2020-11-07 22:34,André Claveau,Dors mon amour,13657
754,2020-11-07 22:37,Françoise Hardy,Tous les garçons et les filles - Slow,187746
755,2020-11-07 22:40,Madeleine Peyroux,J'ai Deux Amours,174133
756,2020-11-07 22:44,Fréhel,Si tu n'étais pas là,209066
757,2020-11-07 22:46,Carla Bruni,Quelqu'un m'a dit,166226
758,2020-11-07 22:47,Joyce Jonathan,Ça ira,31737
759,2020-11-08 13:56,Fale Francês Avec Elisa,Capítulo 8 - O Pequeno Príncipe em Francês,317052
760,2020-11-08 13:58,Fale Francês Avec Elisa,Capítulo 8 - O Pequeno Príncipe em Francês,1920
761,2020-11-08 14:02,Fale Francês Avec Elisa,Capítulo 9 - O Pequeno Príncipe em Francês,209141
762,2020-11-08 14:15,Fale Francês Avec Elisa,Capítulo 10 - O Pequeno Príncipe em Francês,526576
763,2020-11-08 14:19,Fale Francês Avec Elisa,Capítulos 11 e 12 - O Pequeno Príncipe em Francês,230608
764,2020-11-08 14:19,Fale Francês Avec Elisa,Capítulo 13 - O Pequeno Príncipe em Francês,2925
765,2020-11-08 20:46,Les Sœurs Etienne,C’est ça l’amour,190418
766,2020-11-08 20:46,Michel Sardou,Le France,768
767,2020-11-08 20:49,Édith Piaf,La vie en rose,186978
768,2020-11-08 20:49,Charles Aznavour,La bohème,13865
769,2020-11-08 20:50,Joe Dassin,Salut les amoureux - City of New Orleans,56533
770,2020-11-08 20:53,Tino Rossi,Merci chérie,190093
771,2020-11-08 20:58,Le Couleur,Femme,235909
772,2020-11-08 21:01,Jean Sablon,Ces petites choses,190982
773,2020-11-08 21:04,André Claveau,Dors mon amour,191791
774,2020-11-08 21:08,Grégory Lemarchal,Je suis en vie,1642
775,2020-11-08 21:08,Wejdene,Souvenir,3884
776,2020-11-08 21:08,Ben Mazué,10 ans de nous,1045
777,2020-11-08 21:08,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
778,2020-11-08 21:12,Brigitte Bardot,Le soleil,195951
779,2020-11-08 21:15,Madeleine Peyroux,J'ai Deux Amours,174133
780,2020-11-08 21:17,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
781,2020-11-08 21:22,Charles Trenet,La mer,201840
782,2020-11-08 21:25,Carla Bruni,Quelqu'un m'a dit,166226
783,2020-11-08 21:28,Jean Sablon,Depuis que je suis à Paris,13128
784,2020-11-08 21:28,Carla Bruni,Le plus beau du quartier,208173
785,2020-11-10 14:55,Fale Francês Avec Elisa,Capítulo 13 - O Pequeno Príncipe em Francês,359586
786,2020-11-10 14:56,Fale Francês Avec Elisa,Capítulo 15 - O Pequeno Príncipe em Francês,5440
787,2020-11-10 15:01,Fale Francês Avec Elisa,Capítulo 14 - O Pequeno Príncipe em Francês,282127
788,2020-11-10 15:10,Fale Francês Avec Elisa,Capítulo 15 - O Pequeno Príncipe em Francês,672
789,2020-11-11 12:43,Fale Francês Avec Elisa,Capítulo 15 - O Pequeno Príncipe em Francês,314147
790,2020-11-11 12:54,Fale Francês Avec Elisa,Capítulos 16 e 17 - O Pequeno Príncipe em Francês,370558
791,2020-11-11 13:00,Fale Francês Avec Elisa,"Capítulos 18, 19 e 20 - O Pequeno Príncipe em Francês",928
792,2020-11-12 13:22,Fale Francês Avec Elisa,"Capítulos 18, 19 e 20 - O Pequeno Príncipe em Francês",220369
793,2020-11-12 13:34,Fale Francês Avec Elisa,"Capítulos 22, 23 e 24 - O Pequeno Príncipe em Francês",3776
794,2020-11-12 13:34,Fale Francês Avec Elisa,Capítulo 21 - O Pequeno Príncipe em Francês,505291
795,2020-11-12 13:36,Fale Francês Avec Elisa,"Capítulos 22, 23 e 24 - O Pequeno Príncipe em Francês",469
796,2020-11-12 13:43,Fale Francês Avec Elisa,"Capítulos 22, 23 e 24 - O Pequeno Príncipe em Francês",408293
797,2020-11-12 16:35,Édith Piaf,Hymne à l'amour - Live,10474
798,2020-11-12 16:35,Ninho,Lettre à une femme,2581
799,2020-11-12 16:39,Pierre Bachelet,Elle est d'ailleurs,234773
800,2020-11-12 16:43,Tino Rossi,Merci chérie,190093
801,2020-11-12 16:45,Henri Salvador,Jardin d'hiver,168000
802,2020-11-12 16:47,Jacqueline François,Mademoiselle de Paris,85035
803,2020-11-12 16:48,Wejdene,Souvenir,8053
804,2020-11-12 16:51,André Claveau,Dors mon amour,191791
805,2020-11-12 16:55,Le Couleur,Femme,235904
806,2020-11-12 16:58,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
807,2020-11-12 17:01,Gérard Luc,Je ne veux pas travailler,168920
808,2020-11-12 17:01,Yves Duteil,Virages,2488
809,2020-11-12 17:27,Édith Piaf,La vie en rose,186978
810,2020-11-12 17:28,Jean Sablon,Depuis que je suis à Paris,6612
811,2020-11-12 17:30,Carla Bruni,Quelqu'un m'a dit,166231
812,2020-11-12 17:35,Jean Sablon,Ces petites choses,139145
813,2020-11-12 19:29,Jean Sablon,Ces petites choses,51857
814,2020-11-12 19:33,Fréhel,Si tu n'étais pas là,209066
815,2020-11-12 19:37,Ben Mazué,10 ans de nous,0
816,2020-11-12 19:37,Vianney,Les filles d'aujourd'hui,207121
817,2020-11-12 19:41,Louise Verneuil,Love Corail,225804
818,2020-11-12 19:47,Louise Verneuil,À mort amant,366413
819,2020-11-12 19:47,Joe Dassin,Salut les amoureux - City of New Orleans,8711
820,2020-11-13 09:52,Fale Francês Avec Elisa,Capítulo 25 - O Pequeno Príncipe em Francês,312032
821,2020-11-13 10:04,Fale Francês Avec Elisa,Capítulo 26 - O Pequeno Príncipe em Francês,575216
822,2020-11-13 10:07,Fale Francês Avec Elisa,Capítulo 27 - O Pequeno Príncipe em Francês,212218
823,2020-11-13 10:08,Fale Francês Avec Elisa,Capítulo 26 - O Pequeno Príncipe em Francês,5243
824,2020-11-15 19:37,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179871
825,2020-11-15 19:40,Édith Piaf,Hymne à l'amour - Live,209800
826,2020-11-15 19:44,Luidji,Pour deux âmes solitaires (Part.1),18938
827,2020-11-15 19:44,Yves Duteil,Virages,169124
828,2020-11-15 19:47,Henri Salvador,Jardin d'hiver,132437
829,2020-11-15 21:02,Henri Salvador,Jardin d'hiver,35568
830,2020-11-15 21:05,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
831,2020-11-15 21:08,Joe Dassin,Salut les amoureux - City of New Orleans,8465
832,2020-11-15 21:08,Les Sœurs Etienne,C’est ça l’amour,190413
833,2020-11-15 21:11,Gérard Luc,Je ne veux pas travailler,168920
834,2020-11-15 21:13,Charles Trenet,La mer,107913
835,2020-11-15 21:16,Naza,Joli bébé,178311
836,2020-11-15 21:21,Vianney,Les filles d'aujourd'hui,262293
837,2020-11-15 21:28,Louise Verneuil,À mort amant,366413
838,2020-11-15 21:28,Ben Mazué,10 ans de nous,8010
839,2020-11-15 21:31,Madeleine Peyroux,J'ai Deux Amours,174133
840,2020-11-15 21:34,Tino Rossi,Merci chérie,190093
841,2020-11-15 21:37,Maurice Chevalier,Paris sera toujours Paris,194933
842,2020-11-15 21:40,Barbara Pravi,Je sers,199173
843,2020-11-15 21:41,Jacqueline François,Mademoiselle de Paris,10994
844,2020-11-15 21:44,André Claveau,Dors mon amour,191791
845,2020-11-15 21:45,Michel Sardou,Le France,13273
846,2020-11-15 21:48,Jean Sablon,Depuis que je suis à Paris,171266
847,2020-11-15 21:51,Édith Piaf,La vie en rose,186973
848,2020-11-15 21:54,Carla Bruni,Quelqu'un m'a dit,166226
849,2020-11-15 21:58,Le Couleur,Femme,235904
850,2020-11-15 21:58,Ninho,Lettre à une femme,4072
851,2020-11-15 22:00,Sacha Distel,La belle vie,123053
852,2020-11-15 22:04,Françoise Hardy,Tous les garçons et les filles - Slow,187746
853,2020-11-15 22:04,Charles Aznavour,La bohème,9586
854,2020-11-15 22:06,Pink Floyd,Time,87082
855,2020-11-15 22:10,Cássia Eller,Malandragem,250377
856,2020-11-15 22:15,Caetano Veloso,Sozinho - Live,166546
857,2020-11-15 22:18,Charlie Brown Jr.,Tudo Que Ela Gosta De Escutar,176066
858,2020-11-15 22:23,Legião Urbana,Pais E Filhos,308800
859,2020-11-15 22:24,Les Sœurs Etienne,C’est ça l’amour,8042
860,2020-11-15 22:24,ANAVITÓRIA,Singular,69179
861,2020-11-15 22:35,Aline Barros,Ressuscita-me,343056
862,2020-11-15 22:42,Ministério Avivah,Maranata - Ao Vivo,384760
863,2020-11-15 22:46,Eli Soares,Me Ajude A Melhorar,216324
864,2020-11-15 22:47,Diante do Trono,Me Ama - Ao Vivo,76366
865,2020-11-16 22:04,Louise Verneuil,À mort amant,366413
866,2020-11-16 22:05,Charles Aznavour,La bohème,42366
867,2020-11-16 22:06,Pierre Bachelet,Elle est d'ailleurs,2304
868,2020-11-16 22:09,Édith Piaf,Hymne à l'amour - Live,14855
869,2020-11-16 22:09,André Claveau,Dors mon amour,1664
870,2020-11-16 22:09,Brigitte Bardot,Le soleil,195951
871,2020-11-16 22:12,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179871
872,2020-11-16 22:16,Barbara Pravi,Je sers,199178
873,2020-11-16 22:42,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
874,2020-11-16 22:42,Luidji,Pour deux âmes solitaires (Part.1),3650
875,2020-11-16 22:45,Henri Salvador,Jardin d'hiver,168000
876,2020-11-16 22:47,Carla Bruni,Quelqu'un m'a dit,166231
877,2020-11-16 22:51,Naza,Joli bébé,178316
878,2020-11-16 22:55,Le Couleur,Femme,235904
879,2020-11-16 22:55,Joe Dassin,Salut les amoureux - City of New Orleans,2997
880,2020-11-16 22:55,Grégory Lemarchal,Je suis en vie,4458
881,2020-11-16 23:29,Françoise Hardy,Tous les garçons et les filles - Slow,4761
882,2020-11-16 23:29,Carla Bruni,Le plus beau du quartier,208178
883,2020-11-16 23:48,Françoise Hardy,Tous les garçons et les filles - Slow,183008
884,2020-11-16 23:50,Sacha Distel,La belle vie,123053
885,2020-11-16 23:53,Jean Sablon,Ces petites choses,190987
886,2020-11-16 23:55,Ben Mazué,10 ans de nous,0
887,2020-11-16 23:55,Jacqueline François,Mademoiselle de Paris,149
888,2020-11-16 23:55,Maurice Chevalier,Paris sera toujours Paris,362
889,2020-11-16 23:55,Vianney,Les filles d'aujourd'hui,97571
890,2020-11-16 23:55,Michel Sardou,Le France,0
891,2020-11-16 23:57,Fréhel,Si tu n'étais pas là,90261
892,2020-11-17 18:06,Ninho,Lettre à une femme,3626
893,2020-11-17 18:09,Gérard Luc,Je ne veux pas travailler,168920
894,2020-11-17 18:12,Édith Piaf,La vie en rose,186973
895,2020-11-17 18:15,Les Sœurs Etienne,C’est ça l’amour,190413
896,2020-11-17 18:18,Charles Trenet,La mer,201840
897,2020-11-17 18:24,Jean Sablon,Depuis que je suis à Paris,171266
898,2020-11-17 18:28,Louise Verneuil,Love Corail,225800
899,2020-11-17 18:31,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
900,2020-11-17 18:34,Madeleine Peyroux,J'ai Deux Amours,174133
901,2020-11-17 18:34,Yves Duteil,Virages,9051
902,2020-11-17 18:37,Tino Rossi,Merci chérie,190093
903,2020-11-17 18:40,Henri Salvador,Jardin d'hiver,132650
904,2020-11-17 18:44,Maurice Chevalier,Paris sera toujours Paris,4417
905,2020-11-17 18:44,Françoise Hardy,Tous les garçons et les filles - Slow,187751
906,2020-11-17 18:47,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
907,2020-11-17 18:49,Sacha Distel,La belle vie,123053
908,2020-11-17 18:52,Carla Bruni,Quelqu'un m'a dit,166226
909,2020-11-17 18:54,André Claveau,Dors mon amour,122078
910,2020-11-17 23:50,Charles Aznavour,She - Tous les visages de l’amour,12352
911,2020-11-17 23:50,Édith Piaf,Hymne à l'amour - Live,4117
912,2020-11-17 23:50,Richard Darbois,Prince Ali,3818
913,2020-11-17 23:51,Donald Reignoux,Le Chant du Renne,51764
914,2020-11-17 23:52,Henri Salvador,"Sous l'océan - De ""La Petite Sirène""/Bande Originale Française du Film",77292
915,2020-11-17 23:56,Naza,Joli bébé,178316
916,2020-11-17 23:56,Grégory Lemarchal,Je suis en vie,33833
917,2020-11-17 23:59,Ben Mazué,La mer est calme,147114
918,2020-11-19 13:11,Ben Mazué,La mer est calme,70976
919,2020-11-19 13:11,Grégory Lemarchal,Je suis en vie,4181
920,2020-11-19 13:15,Brigitte Bardot,Le soleil,195946
921,2020-11-19 13:18,Jean Sablon,Ces petites choses,190982
922,2020-11-19 13:21,Ben Mazué,La mer est calme,180541
923,2020-11-19 13:21,Ninho,Lettre à une femme,1215
924,2020-11-19 13:25,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171111
925,2020-11-19 13:28,Naza,Joli bébé,178311
926,2020-11-19 13:31,Madeleine Peyroux,J'ai Deux Amours,174133
927,2020-11-19 13:31,Joe Dassin,Salut les amoureux - City of New Orleans,1728
928,2020-11-19 13:31,Pierre Bachelet,Elle est d'ailleurs,35736
929,2020-11-19 13:36,Louise Verneuil,Love Corail,225804
930,2020-11-19 13:39,Henri Salvador,Jardin d'hiver,168000
931,2020-11-19 13:45,Louise Verneuil,À mort amant,366413
932,2020-11-19 13:45,Charles Aznavour,La bohème,616
933,2020-11-19 13:48,Barbara Pravi,Je sers,199173
934,2020-11-19 13:51,Édith Piaf,Hymne à l'amour - Live,209800
935,2020-11-19 13:54,Carla Bruni,Quelqu'un m'a dit,166226
936,2020-11-19 13:58,Gérard Luc,Je ne veux pas travailler,168924
937,2020-11-19 14:01,André Claveau,Dors mon amour,191791
938,2020-11-19 14:04,Yves Duteil,Virages,169120
939,2020-11-19 14:08,Michel Sardou,Le France,236226
940,2020-11-19 14:11,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
941,2020-11-19 14:12,Tino Rossi,Merci chérie,55460
942,2020-11-19 23:37,Arctic Monkeys,Four Out Of Five,1471
943,2020-11-22 21:57,Carla Bruni,Le plus beau du quartier,208178
944,2020-11-22 22:02,Louise Verneuil,Love Corail,225800
945,2020-11-22 22:05,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
946,2020-11-22 22:08,Fréhel,Si tu n'étais pas là,209066
947,2020-11-22 22:10,Vianney,Les filles d'aujourd'hui,116560
948,2020-11-22 22:14,Édith Piaf,La vie en rose,186978
949,2020-11-22 22:17,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
950,2020-11-22 22:20,Madeleine Peyroux,J'ai Deux Amours,174133
951,2020-11-22 22:20,Ben Mazué,10 ans de nous,4112
952,2020-11-22 22:22,Maurice Chevalier,Paris sera toujours Paris,79957
953,2020-11-22 22:25,André Claveau,Dors mon amour,191791
954,2020-11-22 22:31,Louise Verneuil,À mort amant,366413
955,2020-11-22 22:31,Luidji,Pour deux âmes solitaires (Part.1),16603
956,2020-11-22 22:32,Joe Dassin,Salut les amoureux - City of New Orleans,6698
957,2020-11-22 22:35,Carla Bruni,Quelqu'un m'a dit,166226
958,2020-11-22 22:36,Charles Trenet,La mer,7110
959,2020-11-22 22:41,Le Couleur,Femme,235904
960,2020-11-22 22:47,Édith Piaf,Hymne à l'amour - Live,209800
961,2020-11-22 22:47,Yves Duteil,Virages,2639
962,2020-11-24 18:19,Yves Duteil,Virages,2133
963,2020-11-24 18:22,Grégory Lemarchal,Je suis en vie,1185
964,2020-11-24 18:22,Henri Salvador,Jardin d'hiver,168000
965,2020-11-24 18:25,Naza,Joli bébé,178316
966,2020-11-24 18:29,Jean Sablon,Ces petites choses,190987
967,2020-11-24 18:32,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
968,2020-11-24 18:36,Ninho,Lettre à une femme,2731
969,2020-11-24 18:36,Tino Rossi,Merci chérie,190093
970,2020-11-24 18:39,Gérard Luc,Je ne veux pas travailler,95701
971,2020-11-24 18:42,Ben Mazué,La mer est calme,3601
972,2020-11-24 18:42,Pierre Bachelet,Elle est d'ailleurs,3114
973,2020-11-24 18:42,Sacha Distel,La belle vie,123053
974,2020-11-24 18:42,Les Sœurs Etienne,C’est ça l’amour,17151
975,2020-11-25 00:12,Cassiane,Com Muito Louvor,24866
976,2020-11-25 00:12,Midian Lima,Jó,98666
977,2020-11-25 00:13,Cassiane,Hino da Vitória,10688
978,2020-11-25 15:38,Françoise Hardy,Tous les garçons et les filles - Slow,187751
979,2020-11-25 15:41,Les Sœurs Etienne,C’est ça l’amour,190413
980,2020-11-25 15:44,Jacqueline François,Mademoiselle de Paris,183745
981,2020-11-25 15:47,Édith Piaf,La vie en rose,186973
982,2020-11-25 15:51,Fréhel,Si tu n'étais pas là,209066
983,2020-11-25 15:55,Charles Trenet,La mer,201844
984,2020-11-25 15:58,Pierre Bachelet,Elle est d'ailleurs,1237
985,2020-11-25 15:58,Charles Aznavour,La bohème,186218
986,2020-11-25 16:02,Gérard Luc,Je ne veux pas travailler,168924
987,2020-11-25 16:03,Yves Duteil,Virages,43336
988,2020-11-25 16:03,Ben Mazué,10 ans de nous,1002
989,2020-11-25 16:07,Louise Verneuil,Love Corail,225804
990,2020-11-25 16:09,Sacha Distel,La belle vie,123053
991,2020-11-25 16:12,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
992,2020-11-25 16:15,Brigitte Bardot,Le soleil,195946
993,2020-11-25 16:36,Tino Rossi,Merci chérie,190098
994,2020-11-25 16:39,Naza,Joli bébé,178311
995,2020-11-25 16:43,Ninho,Lettre à une femme,1024
996,2020-11-25 16:43,Michel Sardou,Le France,12091
997,2020-11-25 16:43,Carla Bruni,Le plus beau du quartier,208173
998,2020-11-25 16:46,André Claveau,Dors mon amour,191791
999,2020-11-25 16:49,Carla Bruni,Quelqu'un m'a dit,166226
1000,2020-11-25 16:52,Henri Salvador,Jardin d'hiver,168000
1001,2020-11-25 16:53,Jean Sablon,Depuis que je suis à Paris,4544
1002,2020-11-27 19:09,Grégory Lemarchal,Je suis en vie,3349
1003,2020-11-27 19:13,Barbara Pravi,Je sers,199173
1004,2020-11-27 19:16,Jean Sablon,Ces petites choses,190982
1005,2020-11-27 19:16,Luidji,Pour deux âmes solitaires (Part.1),3831
1006,2020-11-27 19:19,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
1007,2020-11-27 19:20,Ben Mazué,La mer est calme,5003
1008,2020-11-27 19:22,Vianney,Les filles d'aujourd'hui,97194
1009,2020-11-27 19:25,Madeleine Peyroux,J'ai Deux Amours,174133
1010,2020-11-27 19:28,Maurice Chevalier,Paris sera toujours Paris,194933
1011,2020-11-27 19:31,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
1012,2020-11-27 19:35,Le Couleur,Femme,235904
1013,2020-11-27 19:41,Louise Verneuil,À mort amant,366413
1014,2020-11-27 19:43,Édith Piaf,Hymne à l'amour - Live,88661
1015,2020-11-27 19:46,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
1016,2020-11-27 19:48,Sacha Distel,La belle vie,123053
1017,2020-11-27 19:52,Pink Martini,Dream a Little Dream,22802
1018,2020-11-27 19:52,Carla Bruni,Le plus beau du quartier,208173
1019,2020-11-29 16:55,Françoise Hardy,Tous les garçons et les filles - Slow,187751
1020,2020-11-29 16:56,Jean Sablon,Depuis que je suis à Paris,6008
1021,2020-11-29 16:59,Carla Bruni,Le plus beau du quartier,208178
1022,2020-11-29 17:02,Tino Rossi,Merci chérie,190093
1023,2020-11-29 17:03,Les Sœurs Etienne,C’est ça l’amour,46249
1024,2020-11-29 17:06,Naza,Joli bébé,178311
1025,2020-11-29 17:09,Henri Salvador,Jardin d'hiver,168000
1026,2020-11-29 17:13,Jean Sablon,Ces petites choses,190982
1027,2020-11-29 17:16,Carla Bruni,Quelqu'un m'a dit,166226
1028,2020-11-29 17:17,André Claveau,Dors mon amour,59938
1029,2020-11-29 17:18,Ben Mazué,La mer est calme,789
1030,2020-11-29 17:18,Maurice Chevalier,Paris sera toujours Paris,1323
1031,2020-11-29 17:18,Charles Aznavour,La bohème,1068
1032,2020-11-29 17:21,Joe Dassin,Salut les amoureux - City of New Orleans,4897
1033,2020-11-29 17:21,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
1034,2020-11-30 23:28,Joe Dassin,Salut les amoureux - City of New Orleans,0
1035,2020-12-02 09:26,The Beatles,Lucy In The Sky With Diamonds - Remastered 2009,7488
1036,2020-12-02 09:26,Paul McCartney,While My Guitar Gently Weeps - Live,357109
1037,2020-12-02 09:28,Nirvana,Smells Like Teen Spirit,90431
1038,2020-12-02 09:32,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171111
1039,2020-12-02 09:35,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
1040,2020-12-02 09:38,Carla Bruni,Quelqu'un m'a dit,166226
1041,2020-12-02 09:38,André Claveau,Dors mon amour,51786
1042,2020-12-05 21:15,Ben Mazué,10 ans de nous,831
1043,2020-12-05 21:15,Fréhel,Si tu n'étais pas là,1536
1044,2020-12-05 21:15,Maurice Chevalier,Paris sera toujours Paris,5098
1045,2020-12-05 21:21,Louise Verneuil,À mort amant,366413
1046,2020-12-06 23:19,Ben Mazué,La mer est calme,682
1047,2020-12-06 23:19,André Claveau,Dors mon amour,2368
1048,2020-12-06 23:22,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
1049,2020-12-06 23:25,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
1050,2020-12-06 23:27,Le Couleur,Femme,174682
1051,2020-12-06 23:32,Louise Verneuil,Love Corail,2430
1052,2020-12-06 23:32,Brigitte Bardot,Le soleil,195946
1053,2020-12-09 13:13,Luidji,Pour deux âmes solitaires (Part.1),7418
1054,2020-12-09 13:13,Pierre Bachelet,Elle est d'ailleurs,341
1055,2020-12-09 13:13,Louise Verneuil,Love Corail,223356
1056,2020-12-09 13:16,Naza,Joli bébé,178311
1057,2020-12-09 13:19,Charles Trenet,La mer,13008
1058,2020-12-09 13:19,Henri Salvador,Jardin d'hiver,168000
1059,2020-12-09 13:21,Tino Rossi,Merci chérie,109823
1060,2020-12-10 15:26,Yves Duteil,Virages,2816
1061,2020-12-10 15:29,Carla Bruni,Le plus beau du quartier,208173
1062,2020-12-10 15:32,Chorus - Sleeping Beauty,J'en ai rêvé,177573
1063,2020-12-10 15:32,Angèle,La thune,17583
1064,2020-12-12 22:15,Angèle,La thune,184296
1065,2020-12-12 22:19,Barbara Pravi,Je sers,199173
1066,2020-12-12 22:22,Jean Sablon,Ces petites choses,190982
1067,2020-12-17 18:20,Vianney,Les filles d'aujourd'hui,1130
1068,2020-12-17 18:23,Françoise Hardy,Tous les garçons et les filles - Slow,180736
1069,2020-12-17 19:47,Françoise Hardy,Tous les garçons et les filles - Slow,7013
1070,2020-12-17 19:49,Jean Sablon,Depuis que je suis à Paris,1237
1071,2020-12-17 19:49,Gérard Luc,Je ne veux pas travailler,123387
1072,2020-12-17 19:49,Charles Aznavour,La bohème,575
1073,2020-12-17 19:51,Sacha Distel,La belle vie,123053
1074,2020-12-17 19:52,Ninho,Lettre à une femme,725
1075,2020-12-17 19:52,Michel Sardou,Le France,1408
1076,2020-12-17 19:54,Madeleine Peyroux,J'ai Deux Amours,107391
1077,2020-12-17 19:54,Jacqueline François,Mademoiselle de Paris,1856
1078,2020-12-19 20:53,Diante do Trono,Me Ama - Ao Vivo,2298
1079,2020-12-19 20:58,Diante do Trono,Te Agradeço - Ao Vivo,304973
1080,2020-12-19 21:03,Raquel Mello,Quero Descer,288960
1081,2020-12-19 21:05,Clamor Pelas Nações,Que Amor É Esse - Ao vivo,112444
1082,2020-12-19 21:17,Clamor Pelas Nações,Que Amor É Esse - Ao vivo,131471
1083,2020-12-20 00:55,Clamor Pelas Nações,Que Amor É Esse - Ao vivo,194409
1084,2020-12-20 00:57,Diante do Trono,Canção do Apocalipse - Ao Vivo,109807
1085,2020-12-20 01:03,Aline Barros,Ressuscita-me,343051
1086,2020-12-20 01:10,Ministério Avivah,Maranata - Ao Vivo,384760
1087,2020-12-20 01:20,Diante do Trono,Eis-me Aqui - Ao Vivo,502266
1088,2020-12-20 01:30,Casa Worship,A Casa É Sua,562388
1089,2020-12-20 01:38,Davi Sacer,Tua Graça Me Basta,439267
1090,2020-12-20 01:42,Diante do Trono,A Ele A Glória - Ao Vivo,241962
1091,2020-12-20 01:47,Eyshila,Fiel a Mim,323029
1092,2020-12-20 20:53,Barbara Pravi,Je sers,3264
1093,2020-12-20 20:54,Charles Aznavour,La bohème,2651
1094,2020-12-20 20:56,Charles Trenet,La mer,1365
1095,2020-12-20 20:56,Chorus - Sleeping Beauty,J'en ai rêvé,75242
1096,2020-12-20 20:58,Vianney,Les filles d'aujourd'hui,141375
1097,2020-12-20 21:01,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
1098,2020-12-20 21:04,André Claveau,Dors mon amour,191791
1099,2020-12-20 21:07,Brigitte Bardot,Le soleil,195946
1100,2020-12-20 21:10,Gérard Luc,Je ne veux pas travailler,168920
1101,2020-12-20 21:14,Fréhel,Si tu n'étais pas là,209066
1102,2020-12-20 21:17,Madeleine Peyroux,J'ai Deux Amours,174133
1103,2020-12-20 21:20,Jean Sablon,Depuis que je suis à Paris,171266
1104,2020-12-20 21:25,Ben Mazué,La mer est calme,240146
1105,2020-12-20 21:25,Yves Duteil,Virages,683
1106,2020-12-20 21:28,Naza,Joli bébé,178311
1107,2020-12-20 21:29,Michel Sardou,Le France,10500
1108,2020-12-23 16:10,Red Hot Chili Peppers,Californication,329733
1109,2020-12-23 16:14,Linkin Park,In the End,192540
1110,2020-12-23 16:14,The Temptations,My Girl,1578
1111,2020-12-23 16:14,The Beatles,Hey Jude - Remastered 2009,981
1112,2020-12-23 16:14,Billy Joel,Vienna,2538
1113,2020-12-23 16:14,Pink Floyd,Breathe (In the Air),3669
